"ID","Company","Incident_date","Days_of_the_Wk","Months_of_the_Yr","Years","Contaminant","Type_of_fa","Cause","Site_locat","Latitude","Longitude","LGA","States_affected","Spill_area","MoY","DoW"
"5636","NAOC","2018-07-21","Sat","Jul","2018","cr","pl","sab","18'' Tebidaba/Brass Pipeline at Mbikiba, Bayelsa State.","4.4838889","6.0977222","Brass","BY","sw","7","7"
"5637","NAOC","2018-07-21","Sat","Jul","2018","ga","gl","sab","24"" GTS-4 GAS DELIVERY LINE @ OBOBURU IN ONELGA, R/S.","5.2300556","6.5949722","Ogba/Egbema/Ndoni","BY"," ","7","7"
"5638","SPDC","2018-07-21","Sat","Jul","2018","cr","pl","sab","16'' Nun river kolo creek pipeline at Otuegwe 1","4.8372222","6.2379722","Southern-Ijaw","BY","sw","7","7"
"5639","NAOC","2018-07-21","Sat","Jul","2018","cr","pl","sab","10'' CLOUGH CREEK/ TEBIDABA PIPELINE AT GBARAUN","4.7696944","5.7938333","Southern-Ijaw","BY","sw","7","7"
"5640","NAOC","2018-07-21","Sat","Jul","2018","cr","pl","sab","10'' clough creek/Tebidaba Pipeline at Gbaraun, Bayelsa State.","4.7696944","5.7938333","Southern-Ijaw","RI","sw","7","7"
"5641","NAOC","2018-07-23","Mon","Jul","2018","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE AT MBIKIBA","4.4744444","6.1136389","Brass","BY","sw","7","2"
"5642","NAOC","2018-07-23","Mon","Jul","2018","ga","gl","sab","Obrikom 6L/S Flowbackline, Omoku.","5.401","6.5978333","Ogba/Egbema/Ndoni","RI","la","7","2"
"5643","HERITAGE","2018-07-23","Mon","Jul","2018","cr","pl","sab","28'' TFP PIPELINE AT BATAN","5.5640556","5.5954444","Warri-South","DE","sw","7","2"
"5644","HERITAGE","2018-07-23","Mon","Jul","2018","cr","pl","sab","28'' TFP PIPELINE AT BATAN.","5.5633333","5.5919444","Warri-South","DE","la,sw","7","2"
"5645","SPDC","2018-07-24","Tue","Jul","2018","cr","pl","sab","20"" Remuekpe-Nkpoku pipe line Ibaa","4.9542611","6.8153083","Emuoha","RI","la","7","3"
"5646","SPDC","2018-07-27","Fri","Jul","2018","cr","pl","sab","24"" Nkpoku-Bomu Pipeline at Sime","4.781681","7.193939","Eleme","RI","la,ss","7","6"
"5647","HERITAGE","2018-07-27","Fri","Jul","2018","cr","pl","sab","24'' UPS TO RAPELE AT EKAK PAMRE","5.5279444","5.9158056","Ughelli-South","DE","la","7","6"
"5648","NAOC","2018-07-27","Fri","Jul","2018","cr","fl","sab","TAYLOR CREEK 2SS FLOWLINE AT KALABA/AYAMABELE/AKUMONI","5.1286389","6.4566111","Yenagoa","BY","la","7","6"
"5649","NAOC","2018-07-27","Fri","Jul","2018","cr","fl","sab","TAYLOR CREEK 2SS FLOWLINE AT KALABA/AYAMABELE/AKUMONI","5.1288611","6.4564167","Yenagoa","BY","la","7","6"
"5650","NAOC","2018-07-27","Fri","Jul","2018","cr","fl","sab","TAYLOR CREEK 2LS FLOWLINE AT KALABA/AYAMABELE/AKUMONI","5.1280833","6.4569722","Yenagoa","BY","la","7","6"
"5651","NAOC","2018-07-27","Fri","Jul","2018","cr","fl","sab","TAYLOR CREEK 2S FLOWLINE AT KALABA/AKUMONI","5.1470833","6.4552222","Yenagoa","BY","la","7","6"
"5652","NAOC","2018-07-27","Fri","Jul","2018","cr","fl","sab","TAYLOR CREEK 2L FLOWLINE AT KALABA/AKUMONI","5.1473056","6.4431111","Yenagoa","BY","la","7","6"
"5653","NAOC","2018-07-27","Fri","Jul","2018","cr","fl","sab","TAYLOR CREEK 1T FLOWLINE AT KALABA/AYAMABELE/AKUMONI","5.1467222","6.4432778","Yenagoa","BY","la","7","6"
"5654","SPDC","2018-07-28","Sat","Jul","2018","cr","pl","sab","12""/6"" Imo River-Ogale T/L ROW @ Ogale in R/S.","4.834755","7.1559631","Eleme","RI","la","7","7"
"5655","NAOC","2018-07-29","Sun","Jul","2018","cr","pl","sab","24"" OGODA=BRASS PIPELINE, OBODHI, RIVERS STATE","5.0297222","6.5438889","Ahoada-West","RI","ss","7","1"
"5656","NAOC","2018-07-29","Sun","Jul","2018","cr","pl","sab","24'' Ogoda/Brass Pipeline at Obodhi, Rivers State.","5.0298333","6.5399444","Ahoada-West","RI","la","7","1"
"5657","SPDC","2018-07-31","Tue","Jul","2018","no","pl","sab","18"" Assa-Rumuekpe pipeline at Egbeda","5.2403333","6.7701389","Emuoha","RI","la","7","3"
"5658","NAOC","2018-07-31","Tue","Jul","2018"," ","fl","sab","MGBEDE 15Ss FLOWLINE EBOCHA, ONELGA, RIVERS STATE","5.4553056","6.7072778","Ogba/Egbema/Ndoni","RI","la","7","3"
"5659","NAOC","2018-07-31","Tue","Jul","2018","cr","fl","sab","Mgbede 15Ss flowline at Ebocha, Rivers State","5.4553056","6.7072778","Ogba/Egbema/Ndoni","RI","la","7","3"
"5660","NAOC","2018-07-31","Tue","Jul","2018","cr","fl","sab","mgbede 15Ss flowline Ebocha, Onelga, Rivers State","5.4553056","6.7072778","Onelga","RI","la","7","3"
"5661","NAOC","2018-07-31","Tue","Jul","2018","cr","pl","sab","10'' CLOUGH-CREEK/TEBIDABA PIPELINE AT GBARAUN","4.7906111","5.7568611","Southern-Ijaw","BY","sw","7","3"
"5662","SPDC","2018-08-01","Wed","Aug","2018","cr","pl","sab","20'' RUMUEKPE-NKPOKU (TRUNKLINE) PIPELINE AT ALUU","4.9380889","6.9575806","Ikwere","RI","la","8","4"
"5663","SPDC","2018-08-01","Wed","Aug","2018","cr","other:","sab","14'' OKODIA-RUMUEKPE TRUNKLINE AT IKARAMA","5.1359167","6.47075","Yenagoa","BY","ss","8","4"
"5664","NAOC","2018-08-02","Thu","Aug","2018"," ","fl","sab","6'' TUOMO-OGBOINBIRI FLOWLINE AT OGBOSUWARI","4.9642222","5.933","Ekeremor","BY","la","8","5"
"5665","SPDC","2018-08-03","Fri","Aug","2018","cr","pl","sab","20'' OTUMARA-ESCRAVOS PIPELINE AT OTUMARA AXIS","5.6323056","5.1588056","Warri-South-West","DE","sw","8","6"
"5666","NAOC","2018-08-06","Mon","Aug","2018","co","fl","sab","Ebegoro 6Ss Flowline at Omoku, Rivers State","5.3787222","6.6533611","Ogba/Egbema/Ndoni","RI","la","8","2"
"5667","NAOC","2018-08-07","Tue","Aug","2018","cr","pl","sab","18'' Tebidaba/Brass Pipeline at Abalikiri, Bayelsa State.","4.4582222","5.1738056","Brass","BY","sw","8","3"
"5668","NAOC","2018-08-07","Tue","Aug","2018","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE AT ABALIKIRI","4.4582222","6.1738056","Nembe","BY","sw","8","3"
"5669","SPDC","2018-08-09","Thu","Aug","2018","cr","pl","sab","20'' RUMUEKPE NKPOKU PIPELINE AT ISIOKPO COMMUNITY","4.9519778","6.8871194","Ikwere","RI","la","8","5"
"5670","NAOC","2018-08-09","Thu","Aug","2018","co","fl","sab","OBIAFU 23Ss FLOWLINE AT OMOKU IN ONELGA, R/S.","5.4058333","6.5913889","Ogba/Egbema/Ndoni","RI","ss","8","5"
"5671","NAOC","2018-08-10","Fri","Aug","2018"," ","fl","sab","6'' TUOMO/OGBOINBIRI FLOWLINE AT OGBOSUWARI","4.9593889","5.9375","Ekeremor","BY","la","8","6"
"5672","NAOC","2018-08-10","Fri","Aug","2018","co","fl","sab","OBIAFU 23Ss ALONG LOCATION ACCESS ROAD ONELGA, R/S.","5.4033333","6.5880556","Ogba/Egbema/Ndoni","RI","ss","8","6"
"5673","NAOC","2018-08-10","Fri","Aug","2018"," ","fl","sab","OBIAFU 23Ss FLOWLINE ALONG LOCATION ACCESS ROAD ONELGA, R/S","5.4052778","6.5908333","Ogba/Egbema/Ndoni","RI"," ","8","6"
"5674","NAOC","2018-08-10","Fri","Aug","2018","cr","pl","sab","10'' CLOUGH CREEK/TEBIDABA PIPELINE AT GBARAUN","4.7491389","5.8233056","Southern-Ijaw","BY"," ","8","6"
"5675","NAOC","2018-08-10","Fri","Aug","2018","cr","pl","sab","10'' Clough Creek/Tebidaba Pipeline at Gbaraun, Bayelsa State.","4.7491389","5.8233056","Southern-Ijaw","RI"," ","8","6"
"5676","SPDC","2018-08-10","Fri","Aug","2018","cr","pl","sab","12'' Imo River-Ogale pipeline,Umuololo","4.94075","7.1847417","Ukwa-West","AB","la","8","6"
"5677","EROTON E&P","2018-08-12","Sun","Aug","2018","cr","pl","sab","6'' ALAKRI DELIVERY LINE","4.9846111","7.1314167","Ogo-Bolo","RI","ss","8","1"
"5678","SPDC","2018-08-14","Tue","Aug","2018","cr","pl","sab","12"" Imo River- Ogale Trunkline @ Ogale","4.81174","7.15312","Eleme","RI","la","8","3"
"5679","SPDC","2018-08-14","Tue","Aug","2018","cr","pl","sab","12'' IMO RIVER OGALE PIPE LINE , ODAGWA, ETCHE, RIVERS STATE.","4.980848","7.170311","Etche","RI","la","8","3"
"5680","NAOC","2018-08-14","Tue","Aug","2018","cr","fl","sab","OBIRIKOM 7T FLOW LINE @ OMOKU.","5.3801389","6.6293611","Ogba/Egbema/Ndoni","RI","la","8","3"
"5681","NAOC","2018-08-14","Tue","Aug","2018","cr","fl","sab","MGBEDE 11Ls FLOWLINE BEHIND MGBEDE IT LOCATION AT MGBEDE","5.4537778","6.7053333","Ogba/Egbema/Ndoni","RI","la","8","3"
"5682","NAOC","2018-08-14","Tue","Aug","2018","co","fl","sab","OBRIKOM 7T FLOWLINE WITHIN LOCATION @ OMOKU.","5.3801389","6.6293611","Ogba/Egbema/Ndoni","RI","la","8","3"
"5683","NAOC","2018-08-14","Tue","Aug","2018","co","fl","sab","OBRIKOM LOCATION","5.3801389","6.6293611","ONELGA","RI","la","8","3"
"5684","SPDC","2018-08-14","Tue","Aug","2018","cr","pl","sab","12'' IMO RIVER OGALE PIPE LINE, ODAGWA, ETCHE, RIVERS STATE","4.9808481","7.170311"," ","RI","la","8","3"
"5685","SPDC","2018-08-15","Wed","Aug","2018","cr","pl","sab","20"" Kolo Creek/ Rumuekpe Trunkline @ Rumuekpe","4.980915","6.679961","Emuoha","RI","la,iw","8","4"
"5686","SPDC","2018-08-15","Wed","Aug","2018","cr","pl","sab","14'' OKORDIA RUMUEKPE PIPE LINE , IMOGU, EMUOHA, RIVERS STATE","4.99439","6.66835"," ","RI","la","8","4"
"5687","SPDC","2018-08-15","Wed","Aug","2018","cr","pl","sab","14'' OKORDIA - RUMUEKPEPIPE LINE, IMOGU, RUMUEKPE,EMUOHA LGA, RIVERS STATE","4.99439","6.66835"," ","RI","la","8","4"
"5688","NAOC","2018-08-17","Fri","Aug","2018","cr","pl","sab","6'' OGBOINBIRI/TEBIDABA PIPELINE AT AZUZUAMA","4.7352778","5.9744444","Southern-Ijaw","BY","sw","8","6"
"5689","ERL","2018-08-19","Sun","Aug","2018","cr","pl","sab","ENAGEED 6'' TP8 EXPORT PIPELINE AT AJATITON COMMUNITY.","6.0902778","5.5060556","Ikpoba-Okha","ED","sw","8","1"
"5690","SPDC","2018-08-20","Mon","Aug","2018","cr","pl","sab","20"" KOLOCREEK-RUMUEKPE PIPELINE, ODAU RIVERS STATE.","4.93854","6.50009","Abua-Odual","RI","ss","8","2"
"5691","NAOC","2018-08-20","Mon","Aug","2018","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE AT MBIKIBA","4.4838889","6.0977222","Brass","BY","sw","8","2"
"5692","SPDC","2018-08-20","Mon","Aug","2018","cr","pl","sab","20'' OPUKUSHI BRASS CREEK PIPELINE AT TOMOGBENE","4.9435444","5.6927694","Ekeremor","BY","sw","8","2"
"5693","CHEVRON","2018-08-20","Mon","Aug","2018","cr","Well Head","sab","Ojumole Well #1","5.9686111","4.9313889","ijaye","ON","sw","8","2"
"5694","SPDC","2018-08-21","Tue","Aug","2018","cr","pl","sab","28'' BOMU-BONNY TRANS NIGER PIPELINE","4.5906389","7.2569722","Bonny","RI","sw","8","3"
"5695","NAOC","2018-08-21","Tue","Aug","2018","co","fl","sab","Obiafu 23S Flowline, Obiafu field, Omoku, Onelga, Rivers state.","5.4046667","6.5915","Ogba/Egbema/Ndoni","RI","ss","8","3"
"5696","NAOC","2018-08-21","Tue","Aug","2018","cr","pl","sab","10'' CLOUGH CREEK/TEBIDABA PIPELINE AT GBARAUN","4.7696944","5.7938333","Southern-Ijaw","BY","sw","8","3"
"5697","NAOC","2018-08-22","Wed","Aug","2018","co","fl","sab","OBIAFU, 23S FLOWLINE, OBIAFU FIELD, OMOKU.","5.4050833","6.5920556","Ogba/Egbema/Ndoni","RI"," ","8","4"
"5698","NAOC","2018-08-22","Wed","Aug","2018","co","fl","sab","OBIAFU, 14L , OBIAFU FIELD, OMOKU FIELD, OMOKU","5.4158889","6.6062778","Ogba/Egbema/Ndoni","RI","ss","8","4"
"5699","NAOC","2018-08-22","Wed","Aug","2018","co","fl","sab","OBIAFU, 14L FLOWLINE, OBIAFU FIELD, OMOKU.","5.4158889","6.6062778","ONELGA","RI"," ","8","4"
"5700","SPDC","2018-08-23","Thu","Aug","2018","cr","pl","sab","12'' IMO RIVER-OGALE PIPELINE AT ODAGWA ETCHE LGA","4.9826944","7.1685833","Etche","RI","la","8","5"
"5701","NAOC","2018-08-23","Thu","Aug","2018","cr","pl","sab","24'' OGODA/BRASS PIPELINE AT AGBAKABIRIYA","4.5253056","6.3655556","Nembe","BY","sw","8","5"
"5702","NAOC","2018-08-23","Thu","Aug","2018","cr","pl","sab","24'' OGODA/BRASS PIPELINE AT AGBAKABIRIYAI","4.5253611","6.3655556","Nembe","BY","sw","8","5"
"5703","NAOC","2018-08-23","Thu","Aug","2018","co","fl","sab","OBRIKOM, 6 FLOWBACK LINE, OBIAFU FIELD, OMOKU","5.4050833","6.5925833","ONELGA","RI","ss","8","5"
"5704","NAOC","2018-08-24","Fri","Aug","2018","co","fl","sab","OBRIKOM, 6S FLOWLINE, OBIAFU FIELD, OMOKU.","5.4021667","6.59675","Ogba/Egbema/Ndoni","RI","ss","8","6"
"5705","TOTAL","2018-08-25","Sat","Aug","2018","cr","pl","sab","KM 24.46 OBAGI-RUMUEKPE CRUDE OIL EXPORT PIPELINE","5.0322111","6.6925444","Emuoha","RI","la,ss","8","7"
"5706","SPDC","2018-08-26","Sun","Aug","2018","cr","mf","sab","UKPELIEDE MANIFOLD AHODA WEST, RIVERS STATE.","5.08514","6.53931","Ahoada-West","RI","la","8","1"
"5707","SPDC","2018-08-27","Mon","Aug","2018","cr","pl","sab","12'' IMO RIVER OGALE PIPELINE, ELEME, RIVERS STATE.","4.83475","7.1559722","Eleme","RI","la","8","2"
"5708","NPDC","2018-08-27","Mon","Aug","2018","cr","fl","sab","NPDC 4"" Abura Flow line.","5.4316667","5.8202778","Udu","DE"," ","8","2"
"5709","NAOC","2018-08-27","Mon","Aug","2018","cr","fl","sab","OBIAFU 26L/S FLOWLINE","5.3886111","6.6497778"," ","RI","la","8","2"
"5710","SPDC","2018-08-28","Tue","Aug","2018"," ","pl","sab","20'' OTUMARA-ESCRAVOS PIPELINE @ AJUDAIBO.","5.5699167","5.2051944","Warri-South-West","DE","sw","8","3"
"5711","SPDC","2018-08-30","Thu","Aug","2018","cr","pl","sab","8'' ISIMIRI-IMO GATE PIPELINE","4.8800194","7.2236639","Ukwa-West","AB","ss","8","5"
"5712","NAOC","2018-08-31","Fri","Aug","2018","co","fl","sab","Obrikom 6L/S Flowbackline, Obiafu, Omoku","5.4148333","6.5975833","Ogba/Egbema/Ndoni","RI","la","8","6"
"5713","NAOC","2018-08-31","Fri","Aug","2018","ga","gl","sab","Obrikom 6L/S Flow backline Obiafu Field, Omoku","5.40275","6.596","Ogba/Egbema/Ndoni","RI","la","8","6"
"5714","NAOC","2018-08-31","Fri","Aug","2018","ga","gl","sab","Obiafu 23s F/L Obiafu Field, Omoku, ONELGA, Rivers State","5.4046389","6.5915","Ogba/Egbema/Ndoni","RI","la","8","6"
"5715","NAOC","2018-08-31","Fri","Aug","2018","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE AT BENIKRUKRU","4.5370556","5.9797222","Southern-Ijaw","BY","sw","8","6"
"5716","NAOC","2018-09-01","Sat","Sep","2018","co","fl","sab","OBIAFU 28Ss FLOWLINE AT THE WELL HEAD LOCATION OMOKU, ONELGA RIVERS STATE.","5.4138611","6.59625","Ogba/Egbema/Ndoni","RI","la","9","7"
"5717","SPDC","2018-09-02","Sun","Sep","2018","cr","pl","sab","24'' TNP ROW AT BERA","4.6794722","7.2768056","Gokana","RI","la","9","1"
"5718","SPDC","2018-09-03","Mon","Sep","2018","cr","fl","sab","6"" Imo River 2 to Imo River 1 Re-routed Bulkline @ Odagwa Umadeokwara","4.984009","7.167624","Etche","RI","la,sw","9","2"
"5719","SPDC","2018-09-05","Wed","Sep","2018","cr","other","sab","FORCADOS TERMINAL SINGLE POINT MOORING 2","5.1696944","5.1636111","Burutu","DE","of","9","4"
"5720","SPDC","2018-09-06","Thu","Sep","2018","cr","pl","sab","14'' OKORDIA - RUMUEKPE PIPE LINE, AKARAMINI, AHOADA WEST, RIVERS STATE.","5.119067","6.487147","Ahoada-West","RI","la","9","5"
"5721","NPDC","2018-09-06","Thu","Sep","2018","cr","pl","sab","16"" new export pipeline @ opuama.","5.8891111","5.0733333","Warri-North","DE","sw","9","5"
"5722","NAOC","2018-09-07","Fri","Sep","2018","cr","fl","sab","EGBEGORO 2T FLOWLINE NEAR OBRIKOM 11 LOCATION JUNCTION, OMOKU.","5.3690278","6.6629444","Ogba/Egbema/Ndoni","RI","la","9","6"
"5723","NAOC","2018-09-07","Fri","Sep","2018","cr","fl","sab","4"" EBEGORO 2T FLOWLINE AT OMOKU","5.3589722","6.6680833","Ogba/Egbema/Ndoni","RI","la","9","6"
"5724","NAOC","2018-09-07","Fri","Sep","2018","cr","pl","sab","10'' CLOUGH CREEK/TEBIDABA PIPELINE AT GBARAUN","4.7489722","5.8235833","Southern-Ijaw","BY","sw","9","6"
"5725","NAOC","2018-09-08","Sat","Sep","2018","cr","pl","sab","10'' CLOUGH CREEK/TEBIDABA PIPELINE AT GBARAUN","4.7657222","5.7995","Southern-Ijaw","BY","sw","9","7"
"5726","SPDC","2018-09-08","Sat","Sep","2018","cr","pl","sab","20'' OTUMARA ESCRAVOS PIPELINE @ UGBEGUNGUN.","5.6271667","5.1631194","Warri-South-West","DE","sw","9","7"
"5727","NAOC","2018-09-08","Sat","Sep","2018","cr","fl","sab","OSHIE 15L FLOWLINE AT AKINIMA COMMUNITY","5.1035833","6.4732778","Yenagoa","RI","la,ss","9","7"
"5728","SPDC","2018-09-09","Sun","Sep","2018","cr","pl","sab","24""/36"" Nkpoku-Bomu TNP ROW @ Eneka","4.919725","7.033248","Obio/Akpor","RI"," ","9","1"
"5729","NAOC","2018-09-10","Mon","Sep","2018","no","fl","sab","Obiafu 13Ls Flowline at Omoku, Rivers State","5.4218333","6.5763611","Ogba/Egbema/Ndoni","RI"," ","9","2"
"5730","NAOC","2018-09-10","Mon","Sep","2018","co","wh, flanges","sab","NAOC OBIAFU 13L FLOWLINE AT THE WELL LOCATION, OB IAFU FIELD, OMOKU","5.4218333","6.5763611","Ogba/Egbema/Ndoni","RI","la","9","2"
"5731","NAOC","2018-09-10","Mon","Sep","2018","ga","fl","sab","OBIAFU 13L FLOWLINE AT THE WELL HEAD LOCATION","5.4218333","6.5763611","ONE","RI","la","9","2"
"5732","NAOC","2018-09-11","Tue","Sep","2018","cr","pl","sab","24"" OGODA-BRASS PIPELINE AT OYAKAMA/OBODHI COMMUNITY, AWELGA, RIVERS STATE.","5.025","6.5375","Ahoada-West","RI","la,ss","9","3"
"5733","NAOC","2018-09-11","Tue","Sep","2018","cr","fl","sab","NAOC 4’’ EBEGORO 2T FLOWLINE AT OMOKU","5.3623333","6.664","Ogba/Egbema/Ndoni","RI","la","9","3"
"5734","SPDC","2018-09-11","Tue","Sep","2018","cr","fl","sab","imo river well 59t flowline at igiriukkwu owaza in abia state","4.9853","7.20575","Omumma","AB","la","9","3"
"5735","NAOC","2018-09-11","Tue","Sep","2018","cr","fl","sab","4'' EBEGORO 2T FLOWLINE","5.3623333","6.664","ONE","RI","la","9","3"
"5736","SPDC","2018-09-13","Thu","Sep","2018","cr","pl","sab","6"" OBIGBO NORTH- OGALE (DELIVERY LINE) PIPELINE","4.8200833","7.1541944","Eleme","RI","la","9","5"
"5737","SPDC","2018-09-15","Sat","Sep","2018","cr","pl","sab","1ne6"" Egbema-Assa (Trunk-line) pipeline.","5.3930278","6.7908333","Ohaji/Egbema","IM","la","9","7"
"5738","SPDC","2018-09-15","Sat","Sep","2018","cr","pl","sab","16"" Egbema-Assa (Trunk-line) pipeline.","5.3930278","6.7908333","Ohaji/Egbema","IM","la","9","7"
"5739","NAOC","2018-09-17","Mon","Sep","2018","co","gl","sab","6'' TUOMO/OGBOINBIRI GAS DELIVERY LINE AT OGBOSUWARI","4.96425","5.933","Ekeremor","BY","la","9","2"
"5740","NAOC","2018-09-17","Mon","Sep","2018","ga","gl","sab","obrikom 8l flowline obrikom field,obrikom community, onelga rivers state","5.4051944","6.6682222","Ogba/Egbema/Ndoni","RI","sw","9","2"
"5741","NAOC","2018-09-17","Mon","Sep","2018","cr","fl","sab","obrikom 9t flowline obrikom field,obrikom community, onelga,rivers state","5.4052222","6.6682222","onelga","RI","sw","9","2"
"5742","NPDC","2018-09-20","Thu","Sep","2018","cr","pl","sab","NPDC 16"" OPUAMA OTUMARA EXPORT LINE","5.8066111","5.1110278","Warri-North","DE","sw","9","5"
"5743","SPDC","2018-09-21","Fri","Sep","2018","cr","pl","sab","28''BOMU-BONNY TNP AT PATRICK WATERSIDE","4.5906389","7.2569722","Gokana","RI","sw","9","6"
"5744","SPDC","2018-09-22","Sat","Sep","2018","no","pl","sab","20'' TRANS-ESCRAVOS PIPELINE AT OTUMARA","5.64475","5.1483889","Warri-South-West","DE","sw","9","7"
"5745","SPDC","2018-09-27","Thu","Sep","2018","cr","pl","sab","20"" kolocreek- rumuekpe pipeline","4.92825","6.4370278","Abua-Odual","RI","la,sw","9","5"
"5746","SPDC","2018-09-30","Sun","Sep","2018","cr","pl","sab","12'' IMO RIVER -OGALE PIPELINE OKPA","4.84244","7.15689","Eleme","RI","la,ss","9","1"
"5747","SPDC","2018-10-04","Thu","Oct","2018","cr","pl","sab","28"" Nkpoku-Bomu TNP @ Gio","4.6994167","7.2468611","Tai","RI","la","10","5"
"5748","NAOC","2018-10-06","Sat","Oct","2018","cr","pl","sab","18'' TEBIDABA/BRASS PIPELINE AT LOGASGBENE","4.4749722","6.1305833","Brass","BY","sw","10","7"
"5749","NAOC","2018-10-08","Mon","Oct","2018","cr","fl","sab","OSHIE 6s FLOWLINE BY THE WELL LOCATION,IN OSHIE COMMUNITY.","5.1018333","6.4896944","Ahoada-West","RI","la","10","2"
"5750","NPDC","2018-10-08","Mon","Oct","2018","cr","fl","sab","NPDC 4'' ABURA FIELD FLOWLINE @ EMADADJA","5.4419167","5.82125","Udu","DE","la","10","2"
"5751","SEPLAT","2018-10-10","Wed","Oct","2018","cr","pl","sab","10"" OBEN-AMUKPE ROW @ AMUKPE.","5.8753889","5.7191667","Sapele","DE","sw","10","4"
"5752","PPMC","2018-10-12","Fri","Oct","2018","re","pl","sab","12"" Aba/Enugu 2EX pipeline at okpokoroala/umuaduru,Aba,Abia state","5.1691667","7.3195","Osisioma","AB","la,ss","10","6"
"5753","NAOC","2018-10-13","Sat","Oct","2018","co","fl","sab","4"" Oshie 15s Flowline At Akinima Community.","5.1029722","6.4752222","Yenagoa","RI","la","10","7"
"5754","NDWEST","2018-10-14","Sun","Oct","2018","cr","fl","sab","UTOROGU W37T FLOWLINE @ OTU-JEREMI.","5.4292028","5.8869222","Ughelli-South","DE","la","10","1"
"5755","EROTON E&P","2018-10-14","Sun","Oct","2018","cr","fl","sab","ORUBIRI WELL 7L 4""FLOWLINE","4.6968333","7.0278056"," ","RI","ss,ns","10","1"
"5756","SPDC","2018-10-15","Mon","Oct","2018","cr","pl","sab","20'' KOLO CREEK PIPELINE AT IMOGU-RUMUEKPE","4.9807","6.6712222","Ahoada-East","RI","la,ss","10","2"
"5757","SPDC","2018-10-15","Mon","Oct","2018","cr","pl","sab","20'' KOLO CREEK PIPELINE AT IMOGU-RUMUEKPE","4.9807","6.67949","Emuoha","RI","la,ss","10","2"
"5758","AITEO E&P","2018-10-17","Wed","Oct","2018","cr","pl","sab","OWANGAI NCTL ROW","4.4888889","6.5894444","Akuku-Toru","RI","sw","10","4"
"5759","AITEO E&P","2018-10-17","Wed","Oct","2018","cr","pl","sab","AWOBA OPU BILLE BEKO DEGEMA RIVERS STATE.","4.5572222","6.8158333","Degema","RI","sw","10","4"
"5760","AITEO E&P","2018-10-17","Wed","Oct","2018","cr","pl","sab","AWOBA OPU BILLE BEKO DEGEMA RIVERS STATE.","4.5572222","6.8158333","Degema","RI","sw","10","4"
"5761","AITEO E&P","2018-10-17","Wed","Oct","2018","cr","pl","sab","AWOBA","4.5572222","6.8158333","Degema","RI","sw","10","4"
"5762","AITEO E&P","2018-10-17","Wed","Oct","2018","cr","pl","sab","24'' NEMBE CREEK TRUNK LINE AT NEMBE 4","4.4555556","6.3986111","Nembe","BY","sw","10","4"
"5763","ADDAX","2018-10-17","Wed","Oct","2018","cr","pl","sab","12"" MAIN OIL LINE FROM NJABA TO IZOMBE FLOW STATION AT UMUOKWU/ABORSI RIGHT OF WAY","5.6492222","6.8483333","Oguta","IM","la","10","4"
"5764","SPDC","2018-10-18","Thu","Oct","2018","cr","pl","sab","20'' Kolocreek - Rumuekpe P/L @Okporowo Community","4.97025","6.6346","Ahoada-East","RI","ss","10","5"
"5765","SPDC","2018-10-19","Fri","Oct","2018","no","pl","sab","24"" Bomu- Bonny Trans Niger pipeline","4.59092","7.25722","Bonny","RI","sw","10","6"
"5766","SPDC","2018-10-23","Tue","Oct","2018","cr","fl","sab","spdc imo river well 37 fl in Igiriukwu (Owaza) Abia State","4.9923333","7.1958611","igiriukwu","AB","la","10","3"
"5767","SPDC","2018-10-24","Wed","Oct","2018","cr","pl","sab","18'' SOKU-BUGUMA PIPELINE@SOKU","4.6511944","6.6585833","Akuku-Toru","RI","sw","10","4"
"5768","ADDAX","2018-10-25","Thu","Oct","2018","cr","pl","sab","10"" IZOMBE-EBOCHA MAIN OIL DELIVERY LINE AT ABACHEKE/ABAEZI.","5.5031111","6.7119722","Ohaji/Egbema","IM","ss","10","5"
"5769","ADDAX","2018-10-25","Thu","Oct","2018","cr","pl","sab","10"" IZOMBE TO EBOCHA MAINOIL LINE AT ABACHEKE/ABAEZI.","5.5031111","6.7089167","Ohaji/Egbema","IM","la","10","5"
"5770","SPDC","2018-10-26","Fri","Oct","2018","cr","pl","sab","24"" Bomu-bonny Trans Niger pipeline at Patrick Watetrside Rivers state","4.59356","7.25753","Gokana","RI","sw","10","6"
